time,signal_1,signal_2,unc
5.075000000000000000e+01,-4.505847026635511732e+00,1.232536298350340331e+01,3.750092196015721857e+00
5.080000000000000426e+01,-6.136910736317847892e+00,8.467743968021517631e+00,3.752801646455146134e+00
5.085000000000000142e+01,-3.199133498391754316e+00,1.329804404083035152e+01,3.755511096894570411e+00
5.090000000000000568e+01,-7.316374596225078797e+00,1.036163239655962798e+01,3.758220547333995132e+00
5.095000000000000284e+01,-7.429245468555205179e+00,1.074128949558071433e+01,3.760929997773419409e+00
5.100000000000000000e+01,-5.638207186485024280e+00,9.876546764054237926e+00,3.763639448212843241e+00
5.105000000000000426e+01,-5.123682513355267254e+00,1.202840851071707640e+01,3.766348898652267962e+00
5.110000000000000142e+01,-7.037012205337314974e+00,1.039177012346065254e+01,3.769058349091692239e+00
5.115000000000000568e+01,-6.474726212081082011e+00,1.080315354085038848e+01,3.771767799531116960e+00
5.120000000000000284e+01,-2.089546992193596964e+00,8.615978250105353453e+00,3.774477249970541237e+00
5.125000000000000000e+01,1.366288056939424456e+00,7.288383401573420350e+00,3.777186700409965070e+00
5.130000000000000426e+01,3.621263487566018568e+00,5.873691099744400290e+00,3.779896150849389791e+00
5.135000000000000142e+01,4.545002928046569579e+00,6.582578756179329638e+00,3.782605601288814068e+00
5.140000000000000568e+01,2.336209201517078338e+00,5.960868655241758240e+00,3.785315051728238789e+00
5.145000000000000284e+01,4.207013414818662866e+00,9.444300983264756866e+00,3.788024502167662622e+00
5.150000000000000000e+01,4.565477745928376407e+00,5.774742391165702315e+00,3.790733952607086898e+00
5.155000000000000426e+01,7.543348502074421091e+00,7.344304384730529378e+00,3.793443403046511619e+00
5.160000000000000142e+01,5.601731452133914324e+00,5.019487367933619382e+00,3.796152853485935896e+00
5.165000000000000568e+01,4.630008449077760879e+00,9.032128888463507366e+00,3.798862303925360617e+00
5.170000000000000284e+01,2.950270605962810322e+00,4.267152300083477456e+00,3.801571754364784450e+00
5.175000000000000000e+01,-1.908782325323567619e+00,7.949116843989212811e+00,3.804281204804208727e+00
5.180000000000000426e+01,-3.843761182889185335e+00,5.791505656175961470e+00,3.806990655243633448e+00
5.185000000000000142e+01,-2.361024570445741766e+00,5.645488499946858418e+00,3.809700105683057725e+00
5.190000000000000568e+01,-4.156045241540460289e+00,5.983318612709642714e+00,3.812409556122482002e+00
5.195000000000000284e+01,-8.738796571519559464e+00,6.409618657297992073e+00,3.815119006561906279e+00
5.200000000000000000e+01,-9.945682550245125597e+00,1.158621061088847526e+01,3.817828457001330555e+00
5.205000000000000426e+01,-7.885993238594946497e+00,6.809611595425348440e+00,3.820537907440755276e+00
5.210000000000000142e+01,-1.215740927953495643e+01,7.068022843750298989e+00,3.823247357880179553e+00
5.215000000000000568e+01,-9.613234733003267252e+00,5.123789815670293457e+00,3.825956808319603830e+00
5.220000000000000284e+01,-7.667092198099835443e+00,1.049391725574073142e+01,3.828666258759028107e+00
5.225000000000000000e+01,-9.496974687251791281e+00,9.517501694688020208e+00,3.831375709198452384e+00
5.230000000000000426e+01,-6.937734711119592390e+00,5.859165572912014675e+00,3.834085159637877105e+00
5.235000000000000142e+01,-6.128310426513417397e+00,7.053606026030236009e+00,3.836794610077300938e+00
5.240000000000000568e+01,-7.642986126385955536e-01,5.191883710227275017e+00,3.839504060516725659e+00
5.245000000000000284e+01,-1.367587618080904122e+00,6.909081409576117494e+00,3.842213510956149936e+00
5.250000000000000000e+01,1.979485033193004284e+00,8.652302939485794653e+00,3.844922961395574212e+00
5.255000000000000426e+01,1.253185829115598615e+00,8.844133987471124669e+00,3.847632411834998933e+00
5.260000000000000142e+01,4.806480464033293210e+00,1.227151358476895027e+01,3.850341862274422766e+00
5.265000000000000568e+01,6.981730553433928677e+00,9.547942901017904660e+00,3.853051312713847487e+00
5.270000000000000284e+01,7.615231019348523311e+00,1.237076648866100825e+01,3.855760763153271764e+00
5.275000000000000000e+01,1.011208637454284975e+01,1.268820922406225726e+01,3.858470213592696041e+00
5.280000000000000426e+01,7.960522712828698388e+00,9.557647574019142667e+00,3.861179664032120318e+00
5.285000000000000142e+01,9.887023866943891903e+00,1.494854946887004310e+01,3.863889114471544595e+00
5.290000000000000568e+01,7.612335030823381921e+00,8.542956088531147074e+00,3.866598564910969316e+00
5.295000000000000284e+01,8.562434095902757392e+00,1.294913931845333721e+01,3.869308015350393593e+00
5.300000000000000000e+01,7.548492443815596253e+00,1.216048630683001797e+01,3.872017465789817869e+00
5.305000000000000426e+01,2.690898229312899570e+00,9.847272842023766515e+00,3.874726916229242146e+00
5.310000000000000142e+01,4.155349142312027233e+00,1.284766480798170107e+01,3.877436366668666423e+00
5.315000000000000568e+01,-1.414535401917588864e+00,1.371966315078729437e+01,3.880145817108091144e+00
5.320000000000000284e+01,-3.988450032812245194e+00,1.143960036179075423e+01,3.882855267547515421e+00
5.325000000000000000e+01,-2.566080293356668207e+00,6.589487556386191436e+00,3.885564717986939698e+00
5.330000000000000426e+01,-5.961767719010021338e+00,1.224516225311034745e+01,3.888274168426363975e+00
5.335000000000000142e+01,-5.760306528834709283e+00,1.382554431636831183e+01,3.890983618865788252e+00
5.340000000000000568e+01,-5.116060227028659035e+00,1.438826318274453975e+01,3.893693069305212973e+00
5.345000000000000284e+01,-5.473645410345765683e+00,1.260837829978746427e+01,3.896402519744637249e+00
5.350000000000000000e+01,-3.474715731114526474e+00,1.653102523989214490e+01,3.899111970184061082e+00
5.355000000000000426e+01,4.000341310793200655e-01,1.104004595513877618e+01,3.901821420623485803e+00
5.360000000000000142e+01,-3.397660744532061461e+00,1.307487282958396690e+01,3.904530871062910080e+00
5.365000000000000568e+01,1.448210115865268821e-01,1.159831941063290195e+01,3.907240321502334801e+00
5.370000000000000284e+01,1.745596635457879575e+00,1.332658284327845521e+01,3.909949771941758634e+00
5.375000000000000000e+01,2.653152779422142782e+00,1.104144896659431119e+01,3.912659222381182911e+00
5.380000000000000426e+01,6.541247250760423348e+00,1.314147726890217172e+01,3.915368672820607632e+00
5.385000000000000142e+01,6.845814840848257532e+00,1.033922837140918283e+01,3.918078123260031909e+00
5.390000000000000568e+01,9.342353063965651572e+00,8.131703704666879418e+00,3.920787573699456630e+00
5.395000000000000284e+01,8.801534166642491996e+00,1.295126059659694562e+01,3.923497024138880462e+00
5.400000000000000000e+01,8.451497145742589368e+00,8.131023945686298049e+00,3.926206474578304739e+00
5.405000000000000426e+01,5.816954235533977169e+00,1.030337672171143737e+01,3.928915925017729460e+00
5.410000000000000142e+01,8.231109708371949552e+00,1.058659261593317069e+01,3.931625375457153737e+00
5.415000000000000568e+01,6.832220817965787063e+00,1.060502915217889353e+01,3.934334825896578014e+00
5.420000000000000284e+01,9.112415114119780668e+00,9.691299709949490193e+00,3.937044276336002291e+00
5.425000000000000000e+01,4.162456231041657517e+00,1.097561731021996145e+01,3.939753726775426568e+00
5.430000000000000426e+01,-1.245793361727852044e+00,6.251932879077269689e+00,3.942463177214851289e+00
5.435000000000000142e+01,-1.882132091668855089e+00,8.190126406433615003e+00,3.945172627654275566e+00
5.440000000000000568e+01,-1.328736986816855481e+00,1.017534199795024641e+01,3.947882078093699842e+00
5.445000000000000284e+01,-5.497070570617925256e+00,7.557085131566156022e+00,3.950591528533124119e+00
5.450000000000000000e+01,-5.766075363993645730e+00,6.998929643185889837e+00,3.953300978972548396e+00
5.455000000000000426e+01,-8.418816087784767532e+00,6.655384260939571917e+00,3.956010429411973117e+00
5.460000000000000142e+01,-1.058343607726003022e+01,6.502204205494662048e+00,3.958719879851397394e+00
5.465000000000000568e+01,-1.159417740722801682e+01,7.155501966859091567e+00,3.961429330290821671e+00
5.470000000000000284e+01,-1.016775803041721993e+01,9.016189355801014216e+00,3.964138780730245948e+00
5.475000000000000000e+01,-1.159834084881738470e+01,5.001146841981750413e+00,3.966848231169670225e+00
5.480000000000000426e+01,-8.430647724325178061e+00,9.531973250534402808e+00,3.969557681609094946e+00
5.485000000000000142e+01,-7.245626169430834373e+00,7.206092025084741337e+00,3.972267132048518778e+00
5.490000000000000568e+01,-4.752161057386916632e+00,1.071016358570429006e+01,3.974976582487943499e+00
5.495000000000000284e+01,-4.862170574026008829e+00,8.122249312949840316e+00,3.977686032927367776e+00
5.500000000000000000e+01,-1.085448310017447238e+00,9.232793498775373919e+00,3.980395483366792053e+00
5.505000000000000426e+01,-3.861439996394351759e+00,2.446964333456606688e+00,3.983104933806216330e+00
5.510000000000000142e+01,1.098940041755880115e+00,7.470470790554161411e+00,3.985814384245640607e+00
5.515000000000000568e+01,6.988945665127210383e+00,9.155371686284944133e+00,3.988523834685065328e+00
5.520000000000000284e+01,5.578224384535049651e+00,7.349685430747752157e+00,3.991233285124489605e+00
5.525000000000000000e+01,3.976901583502249871e+00,5.459956204557329329e+00,3.993942735563913882e+00
5.530000000000000426e+01,5.914258880512929473e+00,1.004235645787050935e+01,3.996652186003338159e+00
5.535000000000000142e+01,5.341272200012170401e+00,5.601616652115824380e+00,3.999361636442762435e+00
5.540000000000000568e+01,3.110922178282693906e+00,1.203331619245384232e+01,4.002071086882187601e+00
5.545000000000000284e+01,3.821498897651001148e+00,9.641858855835961251e+00,4.004780537321611433e+00
5.550000000000000000e+01,4.629759284526513419e+00,1.027599529407615719e+01,4.007489987761035266e+00
5.555000000000000426e+01,-3.724682180602778558e-01,8.905817280510145650e+00,4.010199438200459987e+00
5.560000000000000142e+01,-1.115885277180803659e+00,1.035743078030995079e+01,4.012908888639884708e+00
5.565000000000000568e+01,-2.558997824852992764e+00,1.245932942575315039e+01,4.015618339079308541e+00
5.570000000000000284e+01,-6.432730100958932162e-01,8.861374835184143706e+00,4.018327789518733262e+00
5.575000000000000000e+01,-5.692284585530680729e+00,1.128854086506431109e+01,4.021037239958157095e+00
5.580000000000000426e+01,-6.475833618988629858e+00,8.635364743987931746e+00,4.023746690397581816e+00
5.585000000000000142e+01,-5.094368685749929959e+00,1.013001112348298882e+01,4.026456140837005648e+00
5.590000000000000568e+01,-7.178301844155747347e+00,1.317339859122540346e+01,4.029165591276431257e+00
5.595000000000000284e+01,-7.976443266267619236e+00,1.531215064515442492e+01,4.031875041715855090e+00
5.600000000000000000e+01,-2.271450732640951209e+00,7.529080293274773794e+00,4.034584492155278923e+00
5.605000000000000426e+01,-4.877938638334605947e+00,8.513148195488181358e+00,4.037293942594703644e+00
5.610000000000000142e+01,-2.856959356093534019e+00,9.486410949222651823e+00,4.040003393034128365e+00
5.615000000000000568e+01,-1.203628621864828885e+00,8.849955762443862284e+00,4.042712843473552198e+00
5.620000000000000284e+01,1.205898557928387627e+00,1.404138711803367201e+01,4.045422293912976031e+00
5.625000000000000000e+01,3.618732557134862304e+00,1.472738611379961249e+01,4.048131744352400752e+00
5.630000000000000426e+01,5.810973568995359884e+00,1.619447662794747345e+01,4.050841194791825473e+00
5.635000000000000142e+01,6.150535388742216725e+00,1.358190739456695972e+01,4.053550645231249305e+00
5.640000000000000568e+01,1.056082111091786579e+01,1.051942982960814099e+01,4.056260095670674026e+00
5.645000000000000284e+01,1.005334799936892587e+01,1.078919352902419782e+01,4.058969546110098747e+00
5.650000000000000000e+01,1.268509902307519432e+01,1.413506100140864596e+01,4.061678996549522580e+00
5.655000000000000426e+01,9.171192845927023996e+00,1.307845190795337054e+01,4.064388446988947301e+00
5.660000000000000142e+01,1.054832040621040079e+01,1.298311089833022969e+01,4.067097897428372022e+00
5.665000000000000568e+01,9.500298801815837635e+00,1.108605261897202610e+01,4.069807347867795855e+00
5.670000000000000284e+01,8.470906857538722079e+00,1.273180774189218667e+01,4.072516798307219688e+00
5.675000000000000000e+01,5.646948582359951452e+00,1.708811044034879245e+01,4.075226248746644409e+00
5.680000000000000426e+01,6.858849290469578364e+00,8.152669538431190688e+00,4.077935699186069129e+00
5.685000000000000142e+01,2.817648021432749506e+00,1.491061384901421505e+01,4.080645149625492962e+00
5.690000000000000568e+01,-1.836370571381624961e+00,1.260280961799758259e+01,4.083354600064917683e+00
5.695000000000000284e+01,-3.500445206154017441e+00,1.230062331047762214e+01,4.086064050504342404e+00
5.700000000000000000e+01,-4.020635036077843338e+00,9.541642407304738782e+00,4.088773500943766237e+00
5.705000000000000426e+01,-4.858655835749941865e+00,1.233574715057065418e+01,4.091482951383190958e+00
5.710000000000000142e+01,-5.829309680323734533e+00,1.417746115284802499e+01,4.094192401822614791e+00
5.715000000000000568e+01,-7.630229647693618666e+00,1.294365641605572392e+01,4.096901852262039512e+00
5.720000000000000284e+01,-8.253616641795144204e+00,1.173373413403334453e+01,4.099611302701463345e+00
5.725000000000000000e+01,-7.725056714334579411e+00,1.085570498398487516e+01,4.102320753140888066e+00
5.730000000000000426e+01,-7.470378925790628344e+00,1.017171028126290366e+01,4.105030203580312786e+00
5.735000000000000142e+01,-5.425232205182123124e+00,9.723346716996077888e+00,4.107739654019736619e+00
5.740000000000000568e+01,-3.999665122169663967e+00,8.577750017802388882e+00,4.110449104459161340e+00
5.745000000000000284e+01,-2.730830095062423801e+00,1.052906034571112315e+01,4.113158554898586061e+00
5.750000000000000000e+01,-1.806992440219075569e+00,1.227053427265636287e+01,4.115868005338009894e+00
5.755000000000000426e+01,-1.508175259067934038e+00,1.313428712068691695e+01,4.118577455777433727e+00
5.760000000000000142e+01,3.330554558820231215e+00,9.657892578948210627e+00,4.121286906216858448e+00
5.765000000000000568e+01,1.480477855515578423e+00,1.233473150274747887e+01,4.123996356656283169e+00
5.770000000000000284e+01,3.962081847391707434e+00,6.357823349871650542e+00,4.126705807095707002e+00
5.775000000000000000e+01,6.387553252246626734e+00,9.219118303089379296e+00,4.129415257535131722e+00
5.780000000000000426e+01,5.394462383373723746e+00,8.271384927854519731e+00,4.132124707974556443e+00
5.785000000000000142e+01,6.169411810075290603e+00,9.217190284373902642e+00,4.134834158413980276e+00
5.790000000000000568e+01,5.205855321850838990e+00,7.352103709354151029e+00,4.137543608853404997e+00
5.795000000000000284e+01,3.427125133329469442e+00,6.400857182165457182e+00,4.140253059292829718e+00
5.800000000000000000e+01,1.046834080245577780e-01,9.582814974742477787e+00,4.142962509732253551e+00
5.805000000000000426e+01,-3.205467073883014884e+00,7.476491640512991310e+00,4.145671960171677384e+00
5.810000000000000142e+01,-2.304997688813660073e+00,6.066447651522715034e+00,4.148381410611102105e+00
5.815000000000000568e+01,-5.644239858182555913e-01,3.667614900070209849e+00,4.151090861050526826e+00
5.820000000000000284e+01,-8.194127872559466397e+00,4.905826131023506065e+00,4.153800311489950658e+00
5.825000000000000000e+01,-1.061895532947224297e+01,9.162245120112956442e+00,4.156509761929374491e+00
5.830000000000000426e+01,-7.649916920671550713e+00,7.977930054542394345e+00,4.159219212368800100e+00
5.835000000000000142e+01,-9.743553364360694857e+00,7.419495826021247353e+00,4.161928662808223933e+00
5.840000000000000568e+01,-1.050118953781793252e+01,8.150022289944679699e+00,4.164638113247648654e+00
5.845000000000000284e+01,-1.192791365731038411e+01,6.991846684465111039e+00,4.167347563687072487e+00
5.850000000000000000e+01,-1.031325507583993151e+01,6.225440432828991177e+00,4.170057014126497208e+00
5.855000000000000426e+01,-8.874070846663359546e+00,7.662472309927371050e+00,4.172766464565921041e+00
5.860000000000000142e+01,-6.926235623833396637e+00,7.839284083099583356e+00,4.175475915005345762e+00
5.865000000000000568e+01,-4.240773208215468770e+00,5.497459457895387480e+00,4.178185365444770483e+00
5.870000000000000284e+01,-5.407988775056736586e+00,1.384553948055760486e+01,4.180894815884194315e+00
5.875000000000000000e+01,-6.049021708316673074e-01,9.634575821734792100e+00,4.183604266323618148e+00
5.880000000000000426e+01,1.387336768466814751e+00,8.241052746256748662e+00,4.186313716763043757e+00
5.885000000000000142e+01,3.593012440031734034e+00,1.087026327586733920e+01,4.189023167202467590e+00
5.890000000000000568e+01,5.943017745798616858e+00,1.260780131768055057e+01,4.191732617641891423e+00
5.895000000000000284e+01,9.196704512803796305e+00,1.032273681200577009e+01,4.194442068081316144e+00
5.900000000000000000e+01,5.694082119775599971e+00,1.443011580454155052e+01,4.197151518520740865e+00
5.905000000000000426e+01,7.320904978664556140e+00,9.231599831616154717e+00,4.199860968960164698e+00
5.910000000000000142e+01,1.041893056308584242e+01,1.289467033570509713e+01,4.202570419399589419e+00
5.915000000000000568e+01,1.043352066256952604e+01,1.043249430459098726e+01,4.205279869839014140e+00
5.920000000000000284e+01,6.056272979408558577e+00,1.423225193401974487e+01,4.207989320278437972e+00
5.925000000000000000e+01,8.612248577150632300e+00,1.362412839745088355e+01,4.210698770717861805e+00
5.930000000000000426e+01,4.757861544152970801e+00,1.651722004130897048e+01,4.213408221157287414e+00
5.935000000000000142e+01,3.635434975435839711e+00,1.210239328421423899e+01,4.216117671596711247e+00
5.940000000000000568e+01,1.735712245912519602e-01,1.257963414137425850e+01,4.218827122036135080e+00
5.945000000000000284e+01,1.174015737712725382e+00,1.508745389616579402e+01,4.221536572475559801e+00
5.950000000000000000e+01,-8.732506793751708685e-01,1.471045322041275227e+01,4.224246022914984522e+00
5.955000000000000426e+01,-1.821573038580339698e+00,1.431000171254017062e+01,4.226955473354408355e+00
5.960000000000000142e+01,-7.918090388020329051e-01,1.327014642696640756e+01,4.229664923793832187e+00
5.965000000000000568e+01,-3.036695103904814896e+00,1.486222102947048995e+01,4.232374374233257797e+00
5.970000000000000284e+01,-4.270951812728243091e+00,1.299930378083364779e+01,4.235083824672681629e+00
5.975000000000000000e+01,-3.119915450444825211e+00,1.652216754271731247e+01,4.237793275112105462e+00
5.980000000000000426e+01,-4.252354217468473863e+00,1.288884024961344821e+01,4.240502725551530183e+00
5.985000000000000142e+01,-4.674631289877079432e+00,1.198218413914439218e+01,4.243212175990954904e+00
5.990000000000000568e+01,1.092392275448889283e+00,1.457982686770915315e+01,4.245921626430378737e+00
5.995000000000000284e+01,-1.623496341851399460e+00,1.292834959953108154e+01,4.248631076869803458e+00
6.000000000000000000e+01,1.436600920439637497e+00,1.317413604153574269e+01,4.251340527309228179e+00
6.005000000000000426e+01,4.741623722675933017e+00,1.193864317857329027e+01,4.254049977748652012e+00
6.010000000000000142e+01,2.725149365358498166e+00,1.146362732276930174e+01,4.256759428188075844e+00
6.015000000000000568e+01,1.023938922420205699e+01,1.056043820422206991e+01,4.259468878627501454e+00
6.020000000000000284e+01,1.100828463873086349e+01,1.254135722282486398e+01,4.262178329066925286e+00
6.025000000000000000e+01,1.014291738428207879e+01,9.996390208688227474e+00,4.264887779506349119e+00
6.030000000000000426e+01,9.762329182621485302e+00,1.646032290550989075e+01,4.267597229945773840e+00
6.035000000000000142e+01,9.544513075992691498e+00,8.809764944795912101e+00,4.270306680385198561e+00
6.040000000000000568e+01,5.214478224253836558e+00,1.399381267674649720e+01,4.273016130824622394e+00
6.045000000000000284e+01,6.047529380534572674e+00,1.060812959804006717e+01,4.275725581264047115e+00
6.050000000000000000e+01,8.341328422534822096e+00,1.442447871551164873e+01,4.278435031703470948e+00
6.055000000000000426e+01,3.064358603154921923e-01,1.166851303220111014e+01,4.281144482142895669e+00
6.060000000000000142e+01,2.089141048470073869e+00,7.489895181319679018e+00,4.283853932582319501e+00
6.065000000000000568e+01,-3.570457692330263555e+00,1.002908778314874461e+01,4.286563383021745111e+00
6.070000000000000284e+01,-8.093294293726682298e+00,7.430728714158480130e+00,4.289272833461168943e+00
6.075000000000000000e+01,-9.669341487796227597e+00,6.948269688542549005e+00,4.291982283900592776e+00
6.080000000000000426e+01,-8.060584980052622583e+00,8.836764221822996035e+00,4.294691734340017497e+00
6.085000000000000142e+01,-1.148919620045943191e+01,5.665098149577706188e+00,4.297401184779442218e+00
6.090000000000000568e+01,-1.030808791456035323e+01,2.454235524129993351e+00,4.300110635218866051e+00
6.095000000000000284e+01,-8.073379919076263178e+00,5.247985398454027894e+00,4.302820085658289884e+00
6.100000000000000000e+01,-1.192980091463894787e+01,7.100647638889851621e+00,4.305529536097714605e+00
6.105000000000000426e+01,-1.188581761128402903e+01,7.812475165997106785e+00,4.308238986537139326e+00
6.110000000000000142e+01,-8.177081440316724681e+00,7.650823253912900412e+00,4.310948436976563158e+00
6.115000000000000568e+01,-9.342314556043106677e+00,6.225539900663263460e+00,4.313657887415987879e+00
6.120000000000000284e+01,-5.596994980045479018e+00,7.621321387755656040e+00,4.316367337855412600e+00
6.125000000000000000e+01,-5.139322075289157077e+00,7.284665884976802452e+00,4.319076788294836433e+00
6.130000000000000426e+01,-3.692092589633322319e+00,7.091032194018291435e+00,4.321786238734261154e+00
6.135000000000000142e+01,1.679942432392186769e+00,7.940382647581715858e+00,4.324495689173685875e+00
6.140000000000000568e+01,1.808133224114120363e+00,8.629174050239797111e+00,4.327205139613109708e+00
6.145000000000000284e+01,4.795003437819631564e+00,7.432628276917998100e+00,4.329914590052533541e+00
6.150000000000000000e+01,5.786817975031619987e+00,1.016944463290458245e+01,4.332624040491958262e+00
6.155000000000000426e+01,5.848064091043589485e+00,8.533064720924418367e+00,4.335333490931382983e+00
6.160000000000000142e+01,6.100423871855433333e+00,5.996007870049553823e+00,4.338042941370806815e+00
6.165000000000000568e+01,3.449845422016350582e+00,1.031947030452575831e+01,4.340752391810231536e+00
6.170000000000000284e+01,6.245092067231942323e+00,1.032643526178580728e+01,4.343461842249656257e+00
6.175000000000000000e+01,2.833608559369935609e+00,8.785525023508991893e+00,4.346171292689080090e+00
6.180000000000000426e+01,-4.706936534627210733e-01,7.535917993882012667e+00,4.348880743128504811e+00
6.185000000000000142e+01,2.274038195465149848e+00,8.960048542352792467e+00,4.351590193567928644e+00
6.190000000000000568e+01,-7.377450118850988892e-01,1.005972505205015288e+01,4.354299644007353365e+00
6.195000000000000284e+01,-3.499499581886286848e+00,1.177592780809131057e+01,4.357009094446777198e+00
6.200000000000000000e+01,-4.636379701672964870e+00,1.176289085039771720e+01,4.359718544886201919e+00
6.205000000000000426e+01,-4.147824432464869204e+00,1.244601578290959054e+01,4.362427995325626640e+00
6.210000000000000142e+01,-5.603967920951520298e+00,1.125202201422362336e+01,4.365137445765050472e+00
6.215000000000000568e+01,-7.428756917359734757e+00,7.965940628032922355e+00,4.367846896204475193e+00
6.220000000000000284e+01,-5.455226394447149296e+00,1.214339846090329011e+01,4.370556346643899914e+00
6.225000000000000000e+01,-7.578394492145426931e+00,1.283603279653812734e+01,4.373265797083323747e+00
6.230000000000000426e+01,-4.229625725554340576e+00,1.112641282283885147e+01,4.375975247522747580e+00
6.235000000000000142e+01,-3.322117905132803362e+00,1.055870259256849408e+01,4.378684697962172301e+00
6.240000000000000568e+01,-1.552161341510803316e+00,1.138531226161885357e+01,4.381394148401597022e+00
6.245000000000000284e+01,7.103908670530855174e-01,1.529905832261847110e+01,4.384103598841020855e+00
6.250000000000000000e+01,-3.258203490889117759e-01,1.273331508957982550e+01,4.386813049280445576e+00
6.255000000000000426e+01,3.812754640266037054e+00,1.307406832681400743e+01,4.389522499719870297e+00
6.260000000000000142e+01,7.797612423472726206e+00,1.437201490032964202e+01,4.392231950159294129e+00
6.265000000000000568e+01,7.106008172353274865e+00,1.316483049250802040e+01,4.394941400598718850e+00
6.270000000000000284e+01,8.838686790224549839e+00,1.415176305601291418e+01,4.397650851038143571e+00
6.275000000000000000e+01,1.199034117524149679e+01,1.162930542521179511e+01,4.400360301477567404e+00
6.280000000000000426e+01,1.064100970046212247e+01,1.272908616546550675e+01,4.403069751916991237e+00
6.285000000000000142e+01,8.809616825491737302e+00,1.197192245173618375e+01,4.405779202356415958e+00
6.290000000000000568e+01,1.144869415801420232e+01,1.282134538863371809e+01,4.408488652795840679e+00
6.295000000000000284e+01,9.857760238351684023e+00,1.360175016722998897e+01,4.411198103235264512e+00
6.300000000000000000e+01,7.721873456865532503e+00,1.404880294315532652e+01,4.413907553674688344e+00
6.305000000000000426e+01,5.428272943426790675e+00,1.460408477770650748e+01,4.416617004114113954e+00
6.310000000000000142e+01,4.423550995717230094e+00,1.309842152197866127e+01,4.419326454553537786e+00
6.315000000000000568e+01,2.095538070058624580e+00,1.367440196196073998e+01,4.422035904992962507e+00
6.320000000000000284e+01,-2.237433126579913445e+00,1.268350875689475288e+01,4.424745355432386340e+00
6.325000000000000000e+01,-2.993705047614853676e+00,1.243775075414535713e+01,4.427454805871811061e+00
6.330000000000000426e+01,-6.281569308689865849e+00,9.305483085496376816e+00,4.430164256311234894e+00
6.335000000000000142e+01,-5.069252743737953537e+00,8.802894233965913529e+00,4.432873706750659615e+00
6.340000000000000568e+01,-5.584782972496798337e+00,1.283647004159909777e+01,4.435583157190084336e+00
6.345000000000000284e+01,-9.719519991233937617e+00,1.169133786785620011e+01,4.438292607629508169e+00
6.350000000000000000e+01,-9.369060996161522326e+00,1.001275652776539893e+01,4.441002058068932001e+00
6.355000000000000426e+01,-7.091138404688530628e+00,9.766886212341386653e+00,4.443711508508357610e+00
6.360000000000000142e+01,-7.670099982211899814e+00,1.620439827243033903e+01,4.446420958947781443e+00
6.365000000000000568e+01,-2.777911494998533737e+00,8.009730600559409552e+00,4.449130409387205276e+00
6.370000000000000284e+01,-4.051543173758686223e+00,1.293033037884103109e+01,4.451839859826629997e+00
6.375000000000000000e+01,-5.567869915292551930e+00,7.665584323681449597e+00,4.454549310266054718e+00
6.380000000000000426e+01,-8.058495675920627210e-01,5.518150786995486001e+00,4.457258760705478551e+00
6.385000000000000142e+01,1.164245739798943191e+00,9.500240137621736025e+00,4.459968211144903272e+00
6.390000000000000568e+01,2.359048870558292155e+00,9.588322395054984071e+00,4.462677661584327993e+00
6.395000000000000284e+01,3.400371677873468279e+00,1.096346190785786590e+01,4.465387112023751826e+00
6.400000000000000000e+01,4.240435253101307644e+00,1.007998848849256035e+01,4.468096562463175658e+00
6.404999999999999716e+01,7.478469900369494106e+00,1.042243464982385426e+01,4.470806012902600379e+00
6.410000000000000853e+01,6.839159604981706941e+00,5.500341455736508678e+00,4.473515463342025100e+00
6.415000000000000568e+01,5.583419908276225918e+00,8.024340153421707811e+00,4.476224913781448933e+00
6.420000000000000284e+01,1.477852679870606423e+00,9.234456393717131562e+00,4.478934364220873654e+00
6.425000000000000000e+01,1.671154745388093499e+00,6.973879768978480165e+00,4.481643814660298375e+00
6.429999999999999716e+01,1.411005259334256579e+00,3.921655702360105522e+00,4.484353265099722208e+00
6.435000000000000853e+01,-2.697700508429501376e-01,4.844188489857756963e+00,4.487062715539146929e+00
6.440000000000000568e+01,-4.272225815567233909e+00,9.627241112975712056e+00,4.489772165978571650e+00
6.445000000000000284e+01,-5.461948947356622952e+00,5.078837950493546138e+00,4.492481616417995482e+00
6.450000000000000000e+01,-4.994092303310424974e+00,8.599048396328726085e+00,4.495191066857419315e+00
6.454999999999999716e+01,-1.288775424413335635e+01,5.187507651503970862e+00,4.497900517296844036e+00
6.460000000000000853e+01,-1.047985680278786802e+01,5.531272895036184245e+00,4.500609967736268757e+00
6.465000000000000568e+01,-8.862773433096382547e+00,4.433395582492291709e+00,4.503319418175692590e+00
6.470000000000000284e+01,-1.384009758547632707e+01,1.148316455323676166e+01,4.506028868615117311e+00
6.475000000000000000e+01,-1.009705584510466281e+01,6.679777082331480820e+00,4.508738319054542032e+00
6.479999999999999716e+01,-1.033301742395753209e+01,6.634065322169433898e+00,4.511447769493965865e+00
6.485000000000000853e+01,-5.935540453500863123e+00,7.246711433606854769e+00,4.514157219933390586e+00
6.490000000000000568e+01,-7.378122552117249100e+00,1.113958865167643886e+01,4.516866670372815307e+00
6.495000000000000284e+01,-4.715387134089102261e+00,8.066201920844722650e+00,4.519576120812239139e+00
6.500000000000000000e+01,-5.201405973171594255e+00,1.153206897019627242e+01,4.522285571251662972e+00
6.504999999999999716e+01,9.433397129847388429e-01,1.019831229143242446e+01,4.524995021691086805e+00
6.510000000000000853e+01,2.282453979119698939e+00,7.874539997165040717e+00,4.527704472130512414e+00
