time_1,signal_1,time_2,signal_2,time_3,signal_3,time_4,signal_4
9.755000000000001137e+01,1.284651921659404650e+01,9.755000000000001137e+01,1.284651921659404650e+01,9.755000000000001137e+01,1.284651921659404650e+01,9.755000000000001137e+01,1.284651921659404650e+01
9.760000000000000853e+01,1.273772886035172824e+01,9.760000000000000853e+01,1.273772886035172824e+01,9.760000000000000853e+01,1.273772886035172824e+01,9.760000000000000853e+01,1.273772886035172824e+01
9.765000000000000568e+01,1.260158402230961983e+01,9.765000000000000568e+01,1.260158402230961983e+01,9.765000000000000568e+01,1.260158402230961983e+01,9.765000000000000568e+01,1.260158402230961983e+01
9.770000000000000284e+01,1.243944501668593894e+01,9.770000000000000284e+01,1.243944501668593894e+01,9.770000000000000284e+01,1.243944501668593894e+01,9.770000000000000284e+01,1.243944501668593894e+01
9.775000000000000000e+01,1.225293188282884849e+01,9.775000000000000000e+01,1.225293188282884849e+01,9.775000000000000000e+01,1.225293188282884849e+01,9.775000000000000000e+01,1.225293188282884849e+01
9.780000000000001137e+01,1.204390819831873927e+01,9.780000000000001137e+01,1.204390819831873927e+01,9.780000000000001137e+01,1.204390819831873927e+01,9.780000000000001137e+01,1.204390819831873927e+01
9.785000000000000853e+01,1.181446245871731016e+01,9.785000000000000853e+01,1.181446245871731016e+01,9.785000000000000853e+01,1.181446245871731016e+01,9.785000000000000853e+01,1.181446245871731016e+01
9.790000000000000568e+01,1.156688721000992714e+01,9.790000000000000568e+01,1.156688721000992714e+01,9.790000000000000568e+01,1.156688721000992714e+01,9.790000000000000568e+01,1.156688721000992714e+01
9.795000000000000284e+01,1.130365614224417570e+01,9.795000000000000284e+01,1.130365614224417570e+01,9.795000000000000284e+01,1.130365614224417570e+01,9.795000000000000284e+01,1.130365614224417570e+01
9.800000000000000000e+01,1.102739937323655006e+01,9.800000000000000000e+01,1.102739937323655006e+01,9.800000000000000000e+01,1.102739937323655006e+01,9.800000000000000000e+01,1.102739937323655006e+01
9.805000000000001137e+01,1.074087716930454306e+01,9.805000000000001137e+01,1.074087716930454306e+01,9.805000000000001137e+01,1.074087716930454306e+01,9.805000000000001137e+01,1.074087716930454306e+01
9.810000000000000853e+01,1.044695236559835649e+01,9.810000000000000853e+01,1.044695236559835649e+01,9.810000000000000853e+01,1.044695236559835649e+01,9.810000000000000853e+01,1.044695236559835649e+01
9.815000000000000568e+01,1.014856176159792156e+01,9.815000000000000568e+01,1.014856176159792156e+01,9.815000000000000568e+01,1.014856176159792156e+01,9.815000000000000568e+01,1.014856176159792156e+01
9.820000000000000284e+01,9.848686777583589347e+00,9.820000000000000284e+01,9.848686777583589347e+00,9.820000000000000284e+01,9.848686777583589347e+00,9.820000000000000284e+01,9.848686777583589347e+00
9.825000000000000000e+01,9.550323665270141760e+00,9.825000000000000000e+01,9.550323665270141760e+00,9.825000000000000000e+01,9.550323665270141760e+00,9.825000000000000000e+01,9.550323665270141760e+00
9.830000000000001137e+01,9.256453570249997043e+00,9.830000000000001137e+01,9.256453570249997043e+00,9.830000000000001137e+01,9.256453570249997043e+00,9.830000000000001137e+01,9.256453570249997043e+00
9.835000000000000853e+01,8.970012745372224927e+00,9.835000000000000853e+01,8.970012745372224927e+00,9.835000000000000853e+01,8.970012745372224927e+00,9.835000000000000853e+01,8.970012745372224927e+00
9.840000000000000568e+01,8.693863212674173724e+00,9.840000000000000568e+01,8.693863212674173724e+00,9.840000000000000568e+01,8.693863212674173724e+00,9.840000000000000568e+01,8.693863212674173724e+00
9.845000000000000284e+01,8.430764167003662379e+00,9.845000000000000284e+01,8.430764167003662379e+00,9.845000000000000284e+01,8.430764167003662379e+00,9.845000000000000284e+01,8.430764167003662379e+00
9.850000000000000000e+01,8.183344407056045711e+00,9.850000000000000000e+01,8.183344407056045711e+00,9.850000000000000000e+01,8.183344407056045711e+00,9.850000000000000000e+01,8.183344407056045711e+00
9.855000000000001137e+01,7.954076069286561079e+00,9.855000000000001137e+01,7.954076069286561079e+00,9.855000000000001137e+01,7.954076069286561079e+00,9.855000000000001137e+01,7.954076069286561079e+00
9.860000000000000853e+01,7.745249927140295476e+00,9.860000000000000853e+01,7.745249927140295476e+00,9.860000000000000853e+01,7.745249927140295476e+00,9.860000000000000853e+01,7.745249927140295476e+00
9.865000000000000568e+01,7.558952502400759776e+00,9.865000000000000568e+01,7.558952502400759776e+00,9.865000000000000568e+01,7.558952502400759776e+00,9.865000000000000568e+01,7.558952502400759776e+00
9.870000000000000284e+01,7.397045217354210500e+00,9.870000000000000284e+01,7.397045217354210500e+00,9.870000000000000284e+01,7.397045217354210500e+00,9.870000000000000284e+01,7.397045217354210500e+00
9.875000000000000000e+01,7.261145796073400049e+00,9.875000000000000000e+01,7.261145796073400049e+00,9.875000000000000000e+01,7.261145796073400049e+00,9.875000000000000000e+01,7.261145796073400049e+00
9.880000000000001137e+01,7.152612100653362504e+00,9.880000000000001137e+01,7.152612100653362504e+00,9.880000000000001137e+01,7.152612100653362504e+00,9.880000000000001137e+01,7.152612100653362504e+00
9.885000000000000853e+01,7.072528563902326759e+00,9.885000000000000853e+01,7.072528563902326759e+00,9.885000000000000853e+01,7.072528563902326759e+00,9.885000000000000853e+01,7.072528563902326759e+00
9.890000000000000568e+01,7.021695354047377435e+00,9.890000000000000568e+01,7.021695354047377435e+00,9.890000000000000568e+01,7.021695354047377435e+00,9.890000000000000568e+01,7.021695354047377435e+00
9.895000000000000284e+01,7.000620379718158759e+00,9.895000000000000284e+01,7.000620379718158759e+00,9.895000000000000284e+01,7.000620379718158759e+00,9.895000000000000284e+01,7.000620379718158759e+00
9.900000000000000000e+01,7.009514215091708245e+00,9.900000000000000000e+01,7.009514215091708245e+00,9.900000000000000000e+01,7.009514215091708245e+00,9.900000000000000000e+01,7.009514215091708245e+00
9.905000000000001137e+01,7.048287995904900072e+00,9.905000000000001137e+01,7.048287995904900072e+00,9.905000000000001137e+01,7.048287995904900072e+00,9.905000000000001137e+01,7.048287995904900072e+00
9.910000000000000853e+01,7.116554307356734554e+00,9.910000000000000853e+01,7.116554307356734554e+00,9.910000000000000853e+01,7.116554307356734554e+00,9.910000000000000853e+01,7.116554307356734554e+00
9.915000000000000568e+01,7.213631055029035011e+00,9.915000000000000568e+01,7.213631055029035011e+00,9.915000000000000568e+01,7.213631055029035011e+00,9.915000000000000568e+01,7.213631055029035011e+00
9.920000000000000284e+01,7.338548280148365244e+00,9.920000000000000284e+01,7.338548280148365244e+00,9.920000000000000284e+01,7.338548280148365244e+00,9.920000000000000284e+01,7.338548280148365244e+00
9.925000000000000000e+01,7.490057851093478547e+00,9.925000000000000000e+01,7.490057851093478547e+00,9.925000000000000000e+01,7.490057851093478547e+00,9.925000000000000000e+01,7.490057851093478547e+00
9.930000000000001137e+01,7.666645934313949695e+00,9.930000000000001137e+01,7.666645934313949695e+00,9.930000000000001137e+01,7.666645934313949695e+00,9.930000000000001137e+01,7.666645934313949695e+00
9.935000000000000853e+01,7.866548120054400073e+00,9.935000000000000853e+01,7.866548120054400073e+00,9.935000000000000853e+01,7.866548120054400073e+00,9.935000000000000853e+01,7.866548120054400073e+00
9.940000000000000568e+01,8.087767051753834480e+00,9.940000000000000568e+01,8.087767051753834480e+00,9.940000000000000568e+01,8.087767051753834480e+00,9.940000000000000568e+01,8.087767051753834480e+00
9.945000000000000284e+01,8.328092382971970409e+00,9.945000000000000284e+01,8.328092382971970409e+00,9.945000000000000284e+01,8.328092382971970409e+00,9.945000000000000284e+01,8.328092382971970409e+00
9.950000000000000000e+01,8.585122862440266900e+00,9.950000000000000000e+01,8.585122862440266900e+00,9.950000000000000000e+01,8.585122862440266900e+00,9.950000000000000000e+01,8.585122862440266900e+00
9.955000000000001137e+01,8.856290326570936955e+00,9.955000000000001137e+01,8.856290326570936955e+00,9.955000000000001137e+01,8.856290326570936955e+00,9.955000000000001137e+01,8.856290326570936955e+00
9.960000000000000853e+01,9.138885359698281974e+00,9.960000000000000853e+01,9.138885359698281974e+00,9.960000000000000853e+01,9.138885359698281974e+00,9.960000000000000853e+01,9.138885359698281974e+00
9.965000000000000568e+01,9.430084365664864521e+00,9.965000000000000568e+01,9.430084365664864521e+00,9.965000000000000568e+01,9.430084365664864521e+00,9.965000000000000568e+01,9.430084365664864521e+00
9.970000000000000284e+01,9.726977780260661177e+00,9.970000000000000284e+01,9.726977780260661177e+00,9.970000000000000284e+01,9.726977780260661177e+00,9.970000000000000284e+01,9.726977780260661177e+00
9.975000000000000000e+01,1.002659914262694585e+01,9.975000000000000000e+01,1.002659914262694585e+01,9.975000000000000000e+01,1.002659914262694585e+01,9.975000000000000000e+01,1.002659914262694585e+01
9.980000000000001137e+01,1.032595473515269369e+01,9.980000000000001137e+01,1.032595473515269369e+01,9.980000000000001137e+01,1.032595473515269369e+01,9.980000000000001137e+01,1.032595473515269369e+01
9.985000000000000853e+01,1.062205349571102175e+01,9.985000000000000853e+01,1.062205349571102175e+01,9.985000000000000853e+01,1.062205349571102175e+01,9.985000000000000853e+01,1.062205349571102175e+01
9.990000000000000568e+01,1.091193690336375433e+01,9.990000000000000568e+01,1.091193690336375433e+01,9.990000000000000568e+01,1.091193690336375433e+01,9.990000000000000568e+01,1.091193690336375433e+01
9.995000000000000284e+01,1.119270853892433948e+01,9.995000000000000284e+01,1.119270853892433948e+01,9.995000000000000284e+01,1.119270853892433948e+01,9.995000000000000284e+01,1.119270853892433948e+01
1.000000000000000000e+02,1.146156302502101809e+01,1.000000000000000000e+02,1.146156302502101809e+01,1.000000000000000000e+02,1.146156302502101809e+01,1.000000000000000000e+02,1.146156302502101809e+01
1.000500000000000114e+02,1.171581405650026042e+01,1.000500000000000114e+02,1.171581405650026042e+01,1.000500000000000114e+02,1.171581405650026042e+01,1.000500000000000114e+02,1.171581405650026042e+01
1.001000000000000085e+02,1.195292124109960064e+01,1.001000000000000085e+02,1.195292124109960064e+01,1.001000000000000085e+02,1.195292124109960064e+01,1.001000000000000085e+02,1.195292124109960064e+01
1.001500000000000057e+02,1.217051548220780965e+01,1.001500000000000057e+02,1.217051548220780965e+01,1.001500000000000057e+02,1.217051548220780965e+01,1.001500000000000057e+02,1.217051548220780965e+01
1.002000000000000028e+02,1.236642265009482955e+01,1.002000000000000028e+02,1.236642265009482955e+01,1.002000000000000028e+02,1.236642265009482955e+01,1.002000000000000028e+02,1.236642265009482955e+01
1.002500000000000000e+02,1.253868530509743096e+01,1.002500000000000000e+02,1.253868530509743096e+01,1.002500000000000000e+02,1.253868530509743096e+01,1.002500000000000000e+02,1.253868530509743096e+01
1.003000000000000114e+02,1.268558225570932940e+01,1.003000000000000114e+02,1.268558225570932940e+01,1.003000000000000114e+02,1.268558225570932940e+01,1.003000000000000114e+02,1.268558225570932940e+01
1.003500000000000085e+02,1.280564575615760603e+01,1.003500000000000085e+02,1.280564575615760603e+01,1.003500000000000085e+02,1.280564575615760603e+01,1.003500000000000085e+02,1.280564575615760603e+01
1.004000000000000057e+02,1.289767617163353997e+01,1.004000000000000057e+02,1.289767617163353997e+01,1.004000000000000057e+02,1.289767617163353997e+01,1.004000000000000057e+02,1.289767617163353997e+01
1.004500000000000028e+02,1.296075396464691032e+01,1.004500000000000028e+02,1.296075396464691032e+01,1.004500000000000028e+02,1.296075396464691032e+01,1.004500000000000028e+02,1.296075396464691032e+01
1.005000000000000000e+02,1.299424888274067236e+01,1.005000000000000000e+02,1.299424888274067236e+01,1.005000000000000000e+02,1.299424888274067236e+01,1.005000000000000000e+02,1.299424888274067236e+01
1.005500000000000114e+02,1.299782625576517781e+01,1.005500000000000114e+02,1.299782625576517781e+01,1.005500000000000114e+02,1.299782625576517781e+01,1.005500000000000114e+02,1.299782625576517781e+01
1.006000000000000085e+02,1.297145033979168538e+01,1.006000000000000085e+02,1.297145033979168538e+01,1.006000000000000085e+02,1.297145033979168538e+01,1.006000000000000085e+02,1.297145033979168538e+01
1.006500000000000057e+02,1.291538467425388959e+01,1.006500000000000057e+02,1.291538467425388959e+01,1.006500000000000057e+02,1.291538467425388959e+01,1.006500000000000057e+02,1.291538467425388959e+01
1.007000000000000028e+02,1.283018944874899958e+01,1.007000000000000028e+02,1.283018944874899958e+01,1.007000000000000028e+02,1.283018944874899958e+01,1.007000000000000028e+02,1.283018944874899958e+01
1.007500000000000000e+02,1.271671590580846001e+01,1.007500000000000000e+02,1.271671590580846001e+01,1.007500000000000000e+02,1.271671590580846001e+01,1.007500000000000000e+02,1.271671590580846001e+01
1.008000000000000114e+02,1.257609783556392813e+01,1.008000000000000114e+02,1.257609783556392813e+01,1.008000000000000114e+02,1.257609783556392813e+01,1.008000000000000114e+02,1.257609783556392813e+01
1.008500000000000085e+02,1.240974024729120728e+01,1.008500000000000085e+02,1.240974024729120728e+01,1.008500000000000085e+02,1.240974024729120728e+01,1.008500000000000085e+02,1.240974024729120728e+01
1.009000000000000057e+02,1.221930533102177563e+01,1.009000000000000057e+02,1.221930533102177563e+01,1.009000000000000057e+02,1.221930533102177563e+01,1.009000000000000057e+02,1.221930533102177563e+01
1.009500000000000028e+02,1.200669584948958502e+01,1.009500000000000028e+02,1.200669584948958502e+01,1.009500000000000028e+02,1.200669584948958502e+01,1.009500000000000028e+02,1.200669584948958502e+01
1.010000000000000000e+02,1.177403612635475483e+01,1.010000000000000000e+02,1.177403612635475483e+01,1.010000000000000000e+02,1.177403612635475483e+01,1.010000000000000000e+02,1.177403612635475483e+01
1.010500000000000114e+02,1.152365082066369339e+01,1.010500000000000114e+02,1.152365082066369339e+01,1.010500000000000114e+02,1.152365082066369339e+01,1.010500000000000114e+02,1.152365082066369339e+01
1.011000000000000085e+02,1.125804169962462886e+01,1.011000000000000085e+02,1.125804169962462886e+01,1.011000000000000085e+02,1.125804169962462886e+01,1.011000000000000085e+02,1.125804169962462886e+01
1.011500000000000057e+02,1.097986264177621507e+01,1.011500000000000057e+02,1.097986264177621507e+01,1.011500000000000057e+02,1.097986264177621507e+01,1.011500000000000057e+02,1.097986264177621507e+01
1.012000000000000028e+02,1.069189312031069861e+01,1.012000000000000028e+02,1.069189312031069861e+01,1.012000000000000028e+02,1.069189312031069861e+01,1.012000000000000028e+02,1.069189312031069861e+01
1.012500000000000000e+02,1.039701043149649706e+01,1.012500000000000000e+02,1.039701043149649706e+01,1.012500000000000000e+02,1.039701043149649706e+01,1.012500000000000000e+02,1.039701043149649706e+01
1.013000000000000114e+02,1.009816094568489753e+01,1.013000000000000114e+02,1.009816094568489753e+01,1.013000000000000114e+02,1.009816094568489753e+01,1.013000000000000114e+02,1.009816094568489753e+01
1.013500000000000085e+02,9.798330668151795209e+00,1.013500000000000085e+02,9.798330668151795209e+00,1.013500000000000085e+02,9.798330668151795209e+00,1.013500000000000085e+02,9.798330668151795209e+00
1.014000000000000057e+02,9.500515403919500557e+00,1.014000000000000057e+02,9.500515403919500557e+00,1.014000000000000057e+02,9.500515403919500557e+00,1.014000000000000057e+02,9.500515403919500557e+00
1.014500000000000028e+02,9.207690824663586682e+00,1.014500000000000028e+02,9.207690824663586682e+00,1.014500000000000028e+02,9.207690824663586682e+00,1.014500000000000028e+02,9.207690824663586682e+00
1.015000000000000000e+02,8.922782736785041635e+00,1.015000000000000000e+02,8.922782736785041635e+00,1.015000000000000000e+02,8.922782736785041635e+00,1.015000000000000000e+02,8.922782736785041635e+00
1.015500000000000114e+02,8.648637847719776062e+00,1.015500000000000114e+02,8.648637847719776062e+00,1.015500000000000114e+02,8.648637847719776062e+00,1.015500000000000114e+02,8.648637847719776062e+00
1.016000000000000085e+02,8.387995322579236301e+00,1.016000000000000085e+02,8.387995322579236301e+00,1.016000000000000085e+02,8.387995322579236301e+00,1.016000000000000085e+02,8.387995322579236301e+00
1.016500000000000057e+02,8.143459415317581218e+00,1.016500000000000057e+02,8.143459415317581218e+00,1.016500000000000057e+02,8.143459415317581218e+00,1.016500000000000057e+02,8.143459415317581218e+00
1.017000000000000028e+02,7.917473447887346083e+00,1.017000000000000028e+02,7.917473447887346083e+00,1.017000000000000028e+02,7.917473447887346083e+00,1.017000000000000028e+02,7.917473447887346083e+00
1.017500000000000000e+02,7.712295397374063555e+00,1.017500000000000000e+02,7.712295397374063555e+00,1.017500000000000000e+02,7.712295397374063555e+00,1.017500000000000000e+02,7.712295397374063555e+00
1.018000000000000114e+02,7.529975335035567596e+00,1.018000000000000114e+02,7.529975335035567596e+00,1.018000000000000114e+02,7.529975335035567596e+00,1.018000000000000114e+02,7.529975335035567596e+00
1.018500000000000085e+02,7.372334942667849056e+00,1.018500000000000085e+02,7.372334942667849056e+00,1.018500000000000085e+02,7.372334942667849056e+00,1.018500000000000085e+02,7.372334942667849056e+00
1.019000000000000057e+02,7.240949310962403906e+00,1.019000000000000057e+02,7.240949310962403906e+00,1.019000000000000057e+02,7.240949310962403906e+00,1.019000000000000057e+02,7.240949310962403906e+00
1.019500000000000028e+02,7.137131201720917417e+00,1.019500000000000028e+02,7.137131201720917417e+00,1.019500000000000028e+02,7.137131201720917417e+00,1.019500000000000028e+02,7.137131201720917417e+00
1.020000000000000000e+02,7.061917931173226748e+00,1.020000000000000000e+02,7.061917931173226748e+00,1.020000000000000000e+02,7.061917931173226748e+00,1.020000000000000000e+02,7.061917931173226748e+00
1.020500000000000114e+02,7.016061005456432298e+00,nan,nan,nan,nan,nan,nan
1.021000000000000085e+02,7.000018611814040170e+00,nan,nan,nan,nan,nan,nan
1.021500000000000057e+02,7.013951040540395532e+00,nan,nan,nan,nan,nan,nan
1.022000000000000028e+02,7.057719083413114269e+00,nan,nan,nan,nan,nan,nan
1.022500000000000000e+02,7.130885424615604151e+00,nan,nan,nan,nan,nan,nan
1.023000000000000114e+02,7.232719010252179004e+00,nan,nan,nan,nan,nan,nan
1.023500000000000085e+02,7.362202352796807681e+00,nan,nan,nan,nan,nan,nan
1.024000000000000057e+02,7.518041697492312991e+00,nan,nan,nan,nan,nan,nan
1.024500000000000028e+02,7.698679949120135646e+00,nan,nan,nan,nan,nan,nan
1.025000000000000000e+02,7.902312229981078850e+00,nan,nan,nan,nan,nan,nan
1.025500000000000114e+02,8.126903913636727594e+00,nan,nan,nan,nan,nan,nan
1.026000000000000085e+02,8.370210954224010180e+00,nan,nan,nan,nan,nan,nan
1.026500000000000057e+02,8.629802308220051899e+00,nan,nan,nan,nan,nan,nan
1.027000000000000028e+02,8.903084224625217757e+00,nan,nan,nan,nan,nan,nan
1.027500000000000000e+02,9.187326160865779912e+00,nan,nan,nan,nan,nan,nan
1.028000000000000114e+02,9.479688065472799963e+00,nan,nan,nan,nan,nan,nan
1.028500000000000085e+02,9.777248754937273745e+00,nan,nan,nan,nan,nan,nan
1.029000000000000057e+02,1.007703510121064205e+01,nan,nan,nan,nan,nan,nan
1.029500000000000028e+02,1.037605173821713223e+01,nan,nan,nan,nan,nan,nan
1.030000000000000000e+02,1.067131099056153509e+01,nan,nan,nan,nan,nan,nan
1.030500000000000114e+02,1.095986272539424000e+01,nan,nan,nan,nan,nan,nan
1.031000000000000085e+02,1.123882382916315592e+01,nan,nan,nan,nan,nan,nan
1.031500000000000057e+02,1.150540701473178729e+01,nan,nan,nan,nan,nan,nan
1.032000000000000028e+02,1.175694867103061902e+01,nan,nan,nan,nan,nan,nan
1.032500000000000000e+02,1.199093547697853168e+01,nan,nan,nan,nan,nan,nan
1.033000000000000114e+02,1.220502951375630474e+01,nan,nan,nan,nan,nan,nan
1.033500000000000085e+02,1.239709162451841173e+01,nan,nan,nan,nan,nan,nan
1.034000000000000057e+02,1.256520278814147673e+01,nan,nan,nan,nan,nan,nan
1.034500000000000028e+02,1.270768329344874203e+01,nan,nan,nan,nan,nan,nan
1.035000000000000000e+02,1.282310952232896639e+01,nan,nan,nan,nan,nan,nan
1.035500000000000114e+02,1.291032817405804067e+01,nan,nan,nan,nan,nan,nan
1.036000000000000085e+02,1.296846778869849182e+01,nan,nan,nan,nan,nan,nan
1.036500000000000057e+02,1.299694745443926180e+01,nan,nan,nan,nan,nan,nan
1.037000000000000028e+02,1.299548261187439735e+01,nan,nan,nan,nan,nan,nan
1.037500000000000000e+02,1.296408789722659094e+01,nan,nan,nan,nan,nan,nan
1.038000000000000114e+02,1.290307699610686853e+01,nan,nan,nan,nan,nan,nan
1.038500000000000085e+02,1.281305950927173143e+01,nan,nan,nan,nan,nan,nan
1.039000000000000057e+02,1.269493486169380070e+01,nan,nan,nan,nan,nan,nan
1.039500000000000028e+02,1.254988331580485550e+01,nan,nan,nan,nan,nan,nan
1.040000000000000000e+02,1.237935417870374977e+01,nan,nan,nan,nan,nan,nan
1.040500000000000114e+02,1.218505132115890532e+01,nan,nan,nan,nan,nan,nan
1.041000000000000085e+02,1.196891615309503187e+01,nan,nan,nan,nan,nan,nan
1.041500000000000057e+02,1.173310822566658373e+01,nan,nan,nan,nan,nan,nan
1.042000000000000028e+02,1.147998365373668861e+01,nan,nan,nan,nan,nan,nan
1.042500000000000000e+02,1.121207157435621227e+01,nan,nan,nan,nan,nan,nan
1.043000000000000114e+02,1.093204887646228229e+01,nan,nan,nan,nan,nan,nan
1.043500000000000085e+02,1.064271345428921656e+01,nan,nan,nan,nan,nan,nan
1.044000000000000057e+02,1.034695625173371525e+01,nan,nan,nan,nan,nan,nan
1.044500000000000028e+02,1.004773237699938093e+01,nan,nan,nan,nan,nan,nan
1.045000000000000000e+02,9.748031576132294873e+00,nan,nan,nan,nan,nan,nan
1.045500000000000114e+02,9.450848360466721942e+00,nan,nan,nan,nan,nan,nan
1.046000000000000085e+02,9.159152086458053788e+00,nan,nan,nan,nan,nan,nan
1.046500000000000057e+02,8.875857286854127892e+00,nan,nan,nan,nan,nan,nan
1.047000000000000028e+02,8.603794549647778567e+00,nan,nan,nan,nan,nan,nan
1.047500000000000000e+02,8.345682235777186264e+00,nan,nan,nan,nan,nan,nan
1.048000000000000114e+02,8.104099318161892995e+00,nan,nan,nan,nan,nan,nan
1.048500000000000085e+02,7.881459613458149605e+00,nan,nan,nan,nan,nan,nan
1.049000000000000057e+02,7.679987664000385905e+00,nan,nan,nan,nan,nan,nan
1.049500000000000028e+02,7.501696510909810378e+00,nan,nan,nan,nan,nan,nan
1.050000000000000000e+02,7.348367580452884518e+00,nan,nan,nan,nan,nan,nan
1.050500000000000114e+02,7.221532884618895309e+00,nan,nan,nan,nan,nan,nan
1.051000000000000085e+02,7.122459713762712141e+00,nan,nan,nan,nan,nan,nan
1.051500000000000057e+02,7.052137974258253728e+00,nan,nan,nan,nan,nan,nan
1.052000000000000028e+02,7.011270297681371666e+00,nan,nan,nan,nan,nan,nan
1.052500000000000000e+02,7.000265020347363532e+00,nan,nan,nan,nan,nan,nan
1.053000000000000114e+02,7.019232103349501095e+00,nan,nan,nan,nan,nan,nan
1.053500000000000085e+02,7.067982033864099733e+00,nan,nan,nan,nan,nan,nan
1.054000000000000057e+02,7.146027718700042719e+00,nan,nan,nan,nan,nan,nan
1.054500000000000028e+02,7.252589351172923138e+00,nan,nan,nan,nan,nan,nan
1.055000000000000000e+02,7.386602202675664586e+00,nan,nan,nan,nan,nan,nan
1.055500000000000114e+02,7.546727261094860140e+00,nan,nan,nan,nan,nan,nan
1.056000000000000085e+02,7.731364609777000574e+00,nan,nan,nan,nan,nan,nan
1.056500000000000057e+02,7.938669413367090755e+00,nan,nan,nan,nan,nan,nan
1.057000000000000028e+02,8.166570350793513455e+00,nan,nan,nan,nan,nan,nan
1.057500000000000000e+02,8.412790311223540485e+00,nan,nan,nan,nan,nan,nan
1.058000000000000114e+02,8.674869146202130565e+00,nan,nan,nan,nan,nan,nan
1.058500000000000085e+02,8.950188250641769372e+00,nan,nan,nan,nan,nan,nan
1.059000000000000057e+02,9.235996727059369249e+00,nan,nan,nan,nan,nan,nan
1.059500000000000028e+02,9.529438871634285491e+00,nan,nan,nan,nan,nan,nan
1.060000000000000000e+02,9.827582707457002797e+00,nan,nan,nan,nan,nan,nan
1.060500000000000114e+02,1.012744927987331600e+01,nan,nan,nan,nan,nan,nan
1.061000000000000085e+02,1.042604242121418068e+01,nan,nan,nan,nan,nan,nan
1.061500000000000057e+02,1.072037868751317369e+01,nan,nan,nan,nan,nan,nan
1.062000000000000028e+02,1.100751716809207004e+01,nan,nan,nan,nan,nan,nan
1.062500000000000000e+02,1.128458887016828882e+01,nan,nan,nan,nan,nan,nan
1.063000000000000114e+02,1.154882538488248755e+01,nan,nan,nan,nan,nan,nan
1.063500000000000085e+02,1.179758654832446574e+01,nan,nan,nan,nan,nan,nan
1.064000000000000057e+02,1.202838682117870128e+01,nan,nan,nan,nan,nan,nan
1.064500000000000028e+02,1.223892012341125834e+01,nan,nan,nan,nan,nan,nan
1.065000000000000000e+02,1.242708287585929128e+01,nan,nan,nan,nan,nan,nan
1.065500000000000114e+02,1.259099501849871316e+01,nan,nan,nan,nan,nan,nan
1.066000000000000085e+02,1.272901879538233416e+01,nan,nan,nan,nan,nan,nan
1.066500000000000057e+02,1.283977511855617237e+01,nan,nan,nan,nan,nan,nan
1.067000000000000028e+02,1.292215734745025379e+01,nan,nan,nan,nan,nan,nan
1.067500000000000000e+02,1.297534234606541048e+01,nan,nan,nan,nan,nan,nan
1.068000000000000114e+02,1.299879870747610333e+01,nan,nan,nan,nan,nan,nan
1.068500000000000085e+02,1.299229206347274790e+01,nan,nan,nan,nan,nan,nan
1.069000000000000057e+02,1.295588742629142587e+01,nan,nan,nan,nan,nan,nan
1.069500000000000028e+02,1.288994853903307991e+01,nan,nan,nan,nan,nan,nan
1.070000000000000000e+02,1.279513424126269783e+01,nan,nan,nan,nan,nan,nan
1.070500000000000114e+02,1.267239188610212075e+01,nan,nan,nan,nan,nan,nan
1.071000000000000085e+02,1.252294787459095460e+01,nan,nan,nan,nan,nan,nan
1.071500000000000057e+02,1.234829540189256747e+01,nan,nan,nan,nan,nan,nan
1.072000000000000028e+02,1.215017953778172810e+01,nan,nan,nan,nan,nan,nan
1.072500000000000000e+02,1.193057979048423256e+01,nan,nan,nan,nan,nan,nan
1.073000000000000114e+02,1.169169032808498443e+01,nan,nan,nan,nan,nan,nan
1.073500000000000085e+02,1.143589805512605295e+01,nan,nan,nan,nan,nan,nan
1.074000000000000057e+02,1.116575876344509588e+01,nan,nan,nan,nan,nan,nan
1.074500000000000028e+02,1.088397159554841132e+01,nan,nan,nan,nan,nan,nan
1.075000000000000000e+02,1.059335207567116655e+01,nan,nan,nan,nan,nan,nan
1.075500000000000114e+02,1.029680397798985148e+01,nan,nan,nan,nan,nan,nan
1.076000000000000085e+02,9.997290313070896772e+00,nan,nan,nan,nan,nan,nan
1.076500000000000057e+02,9.697803722448034236e+00,nan,nan,nan,nan,nan,nan
1.077000000000000028e+02,9.401336577137662687e+00,nan,nan,nan,nan,nan,nan
1.077500000000000000e+02,9.110851078856713414e+00,nan,nan,nan,nan,nan,nan
1.078000000000000114e+02,8.829249662682190802e+00,nan,nan,nan,nan,nan,nan
1.078500000000000085e+02,8.559345996879619278e+00,nan,nan,nan,nan,nan,nan
1.079000000000000057e+02,8.303836869659328102e+00,nan,nan,nan,nan,nan,nan
1.079500000000000028e+02,8.065275243760408941e+00,nan,nan,nan,nan,nan,nan
1.080000000000000000e+02,7.846044748090858612e+00,nan,nan,nan,nan,nan,nan
1.080500000000000114e+02,7.648335861295386451e+00,nan,nan,nan,nan,nan,nan
1.081000000000000085e+02,7.474124025217094847e+00,nan,nan,nan,nan,nan,nan
1.081500000000000057e+02,7.325149906935242150e+00,nan,nan,nan,nan,nan,nan
1.082000000000000028e+02,7.202902006595404139e+00,nan,nan,nan,nan,nan,nan
1.082500000000000000e+02,7.108601784807992985e+00,nan,nan,nan,nan,nan,nan
1.083000000000000114e+02,7.043191458217586742e+00,nan,nan,nan,nan,nan,nan
